user_id,signup_date,city,acquisition_channel
2212,2024-03-29,Pune,meta_ads
2213,2024-05-25,Chennai,meta_ads
2214,2024-05-26,Chennai,google_ads
2215,2024-06-12,Delhi,referral
2216,2024-03-09,Bangalore,referral
2217,2024-06-23,Chennai,google_ads
2218,2024-02-18,Mumbai,referral
2219,2024-04-17,Bangalore,organic
2220,2024-06-09,Bangalore,organic
2221,2024-04-28,Chennai,referral
2222,2024-05-28,Mumbai,google_ads
2223,2024-05-29,Delhi,meta_ads
2224,2024-06-24,Chennai,referral
2225,2024-02-06,Mumbai,meta_ads
2226,2024-05-22,Bangalore,google_ads
2227,2024-06-11,Mumbai,meta_ads
2228,2024-06-08,Bangalore,google_ads
2229,2024-01-11,Chennai,google_ads
2230,2024-05-17,Chennai,organic
2231,2024-03-18,Pune,organic
2232,2024-03-17,Pune,google_ads
2233,2024-06-01,Pune,referral
2234,2024-01-02,Chennai,organic
2235,2024-03-04,Delhi,google_ads
2236,2024-02-04,Chennai,meta_ads
2237,2024-01-07,Mumbai,meta_ads
2238,2024-03-25,Chennai,referral
2239,2024-05-25,Chennai,meta_ads
2240,2024-03-07,Bangalore,meta_ads
2241,2024-02-11,Bangalore,google_ads
2242,2024-04-27,Bangalore,meta_ads
2243,2024-05-04,Chennai,meta_ads
2244,2024-06-15,Delhi,meta_ads
2245,2024-06-17,Mumbai,meta_ads
2246,2024-01-24,Mumbai,google_ads
2247,2024-02-15,Delhi,meta_ads
2248,2024-01-19,Delhi,referral
2249,2024-03-08,Mumbai,organic
2250,2024-04-11,Pune,referral
2251,2024-02-11,Bangalore,organic
2252,2024-02-01,Bangalore,referral
2253,2024-06-15,Mumbai,organic
2254,2024-04-18,Delhi,organic
2255,2024-02-05,Pune,organic
2256,2024-04-06,Mumbai,organic
2257,2024-06-12,Bangalore,google_ads
2258,2024-05-10,Chennai,referral
2259,2024-03-13,Delhi,organic
2260,2024-05-15,Chennai,referral
2261,2024-04-06,Mumbai,meta_ads
2262,2024-05-02,Bangalore,organic
2263,2024-03-10,Pune,referral
2264,2024-06-17,Chennai,google_ads
2265,2024-01-13,Pune,referral
2266,2024-02-18,Bangalore,organic
2267,2024-02-29,Chennai,meta_ads
2268,2024-05-09,Pune,referral
2269,2024-01-05,Pune,meta_ads
2270,2024-06-20,Chennai,google_ads
2271,2024-01-27,Bangalore,referral
2272,2024-06-08,Pune,referral
2273,2024-05-28,Mumbai,google_ads
2274,2024-01-08,Chennai,google_ads
2275,2024-02-19,Delhi,google_ads
2276,2024-03-07,Delhi,organic
2277,2024-02-13,Bangalore,organic
2278,2024-05-04,Mumbai,referral
2279,2024-02-27,Pune,referral
2280,2024-01-03,Delhi,referral
2281,2024-03-26,Bangalore,meta_ads
2282,2024-03-10,Mumbai,google_ads
2283,2024-05-09,Mumbai,referral
2284,2024-06-20,Bangalore,google_ads
2285,2024-01-02,Bangalore,organic
2286,2024-04-11,Pune,google_ads
2287,2024-02-04,Bangalore,meta_ads
2288,2024-04-07,Pune,meta_ads
2289,2024-01-30,Pune,google_ads
2290,2024-04-25,Chennai,meta_ads
2291,2024-01-08,Mumbai,meta_ads
2292,2024-05-29,Mumbai,organic
2293,2024-02-13,Mumbai,referral
2294,2024-02-05,Chennai,meta_ads
2295,2024-03-17,Pune,referral
2296,2024-01-31,Pune,google_ads
2297,2024-02-16,Bangalore,google_ads
2298,2024-02-24,Chennai,meta_ads
2299,2024-04-15,Bangalore,google_ads
2300,2024-06-06,Chennai,organic
2301,2024-04-30,Bangalore,meta_ads
2302,2024-02-24,Delhi,meta_ads
2303,2024-05-23,Mumbai,meta_ads
2304,2024-01-12,Mumbai,google_ads
2305,2024-05-24,Pune,google_ads
2306,2024-05-23,Delhi,meta_ads
2307,2024-05-19,Mumbai,referral
2308,2024-05-15,Pune,google_ads
2309,2024-01-03,Delhi,google_ads
2310,2024-05-23,Mumbai,meta_ads
2311,2024-01-30,Bangalore,referral
2312,2024-01-23,Chennai,meta_ads
2313,2024-04-01,Delhi,google_ads
2314,2024-04-24,Pune,meta_ads
2315,2024-04-13,Delhi,meta_ads
2316,2024-04-27,Pune,meta_ads
2317,2024-01-05,Delhi,referral
2318,2024-04-13,Pune,meta_ads
2319,2024-04-17,Mumbai,google_ads
2320,2024-03-05,Bangalore,meta_ads
2321,2024-04-30,Mumbai,referral
2322,2024-01-30,Bangalore,organic
2323,2024-05-28,Mumbai,referral
2324,2024-03-24,Mumbai,meta_ads
2325,2024-05-29,Delhi,organic
2326,2024-02-01,Chennai,meta_ads
2327,2024-06-09,Pune,referral
2328,2024-01-16,Pune,organic
2329,2024-02-07,Pune,organic
2330,2024-05-21,Bangalore,meta_ads
2331,2024-02-05,Pune,meta_ads
2332,2024-05-30,Pune,referral
2333,2024-04-23,Delhi,meta_ads
2334,2024-03-06,Mumbai,organic
2335,2024-04-14,Pune,google_ads
2336,2024-03-25,Chennai,google_ads
2337,2024-01-02,Pune,referral
2338,2024-03-15,Bangalore,meta_ads
2339,2024-03-07,Bangalore,referral
2340,2024-06-28,Bangalore,google_ads
2341,2024-05-30,Pune,google_ads
2342,2024-06-02,Delhi,meta_ads
2343,2024-02-24,Chennai,organic
2344,2024-01-06,Pune,meta_ads
2345,2024-06-11,Delhi,google_ads
2346,2024-05-29,Delhi,organic
2347,2024-06-19,Pune,referral
2348,2024-05-22,Pune,google_ads
2349,2024-03-26,Delhi,referral
2350,2024-02-29,Delhi,organic
2351,2024-04-10,Delhi,referral
2352,2024-01-12,Pune,google_ads
2353,2024-02-18,Delhi,meta_ads
2354,2024-02-11,Bangalore,referral
2355,2024-06-14,Pune,google_ads
2356,2024-03-22,Bangalore,google_ads
2357,2024-06-21,Mumbai,organic
2358,2024-02-04,Pune,google_ads
2359,2024-06-06,Mumbai,meta_ads
2360,2024-06-06,Delhi,meta_ads
2361,2024-05-13,Delhi,referral
2362,2024-03-07,Chennai,referral
2363,2024-03-20,Delhi,referral
2364,2024-01-07,Mumbai,referral
2365,2024-06-28,Delhi,meta_ads
2366,2024-01-14,Pune,organic
2367,2024-03-13,Delhi,referral
2368,2024-05-22,Chennai,organic
2369,2024-05-28,Delhi,google_ads
2370,2024-06-11,Mumbai,google_ads
2371,2024-03-06,Mumbai,referral
2372,2024-03-31,Delhi,google_ads
2373,2024-05-09,Mumbai,organic
2374,2024-06-11,Mumbai,organic
2375,2024-01-20,Chennai,google_ads
2376,2024-01-10,Pune,referral
2377,2024-01-25,Chennai,organic
2378,2024-01-25,Bangalore,organic
2379,2024-02-23,Chennai,meta_ads
2380,2024-02-02,Delhi,referral
2381,2024-06-12,Pune,meta_ads
2382,2024-04-04,Delhi,google_ads
2383,2024-01-14,Bangalore,google_ads
2384,2024-03-05,Pune,meta_ads
2385,2024-04-19,Mumbai,referral
2386,2024-03-20,Chennai,organic
2387,2024-02-23,Delhi,google_ads
2388,2024-05-04,Bangalore,referral
2389,2024-06-28,Mumbai,referral
2390,2024-05-10,Chennai,google_ads
2391,2024-06-17,Mumbai,google_ads
2392,2024-05-13,Chennai,referral
2393,2024-01-25,Pune,organic
2394,2024-05-20,Mumbai,meta_ads
2395,2024-04-26,Mumbai,google_ads
2396,2024-05-15,Mumbai,meta_ads
2397,2024-05-28,Pune,referral
2398,2024-01-25,Bangalore,meta_ads
2399,2024-03-19,Chennai,organic
2400,2024-03-08,Mumbai,referral
2401,2024-06-21,Pune,organic
2402,2024-01-12,Bangalore,referral
2403,2024-02-01,Chennai,organic
2404,2024-05-07,Pune,referral
2405,2024-04-05,Chennai,organic
2406,2024-04-01,Mumbai,referral
2407,2024-05-20,Bangalore,organic
2408,2024-01-31,Pune,referral
2409,2024-03-18,Bangalore,organic
2410,2024-01-20,Mumbai,google_ads
2411,2024-05-25,Bangalore,meta_ads
2412,2024-02-29,Bangalore,referral
2413,2024-05-13,Delhi,organic
2414,2024-06-08,Bangalore,google_ads
2415,2024-04-02,Chennai,referral
2416,2024-02-12,Pune,referral
2417,2024-05-09,Delhi,referral
2418,2024-02-29,Pune,meta_ads
2419,2024-05-30,Pune,organic
2420,2024-01-31,Mumbai,organic
2421,2024-01-05,Mumbai,referral
2422,2024-06-10,Delhi,referral
2423,2024-01-10,Mumbai,referral
2424,2024-03-29,Mumbai,google_ads
2425,2024-05-09,Mumbai,referral
2426,2024-05-05,Pune,meta_ads
2427,2024-01-11,Delhi,organic
2428,2024-06-26,Pune,meta_ads
2429,2024-06-07,Chennai,referral
2430,2024-02-25,Pune,google_ads
2431,2024-03-23,Chennai,referral
2432,2024-05-16,Bangalore,referral
2433,2024-04-08,Bangalore,referral
2434,2024-05-28,Chennai,referral
2435,2024-03-13,Chennai,referral
2436,2024-06-04,Pune,organic
2437,2024-04-24,Chennai,meta_ads
2438,2024-01-07,Delhi,google_ads
2439,2024-03-20,Bangalore,referral
2440,2024-05-23,Bangalore,google_ads
2441,2024-04-06,Chennai,organic
2442,2024-01-04,Mumbai,meta_ads
2443,2024-01-04,Mumbai,referral
2444,2024-04-12,Chennai,organic
2445,2024-02-09,Delhi,organic
2446,2024-01-17,Mumbai,meta_ads
2447,2024-04-10,Chennai,referral
2448,2024-04-12,Delhi,meta_ads
2449,2024-05-03,Delhi,meta_ads
2450,2024-02-21,Pune,google_ads
2451,2024-02-21,Delhi,google_ads
2452,2024-06-12,Mumbai,meta_ads
2453,2024-05-03,Mumbai,google_ads
2454,2024-06-14,Chennai,organic
2455,2024-06-26,Chennai,meta_ads
2456,2024-03-03,Delhi,referral
2457,2024-04-25,Bangalore,referral
2458,2024-03-02,Pune,organic
2459,2024-01-07,Bangalore,referral
2460,2024-06-03,Delhi,referral
2461,2024-04-01,Delhi,meta_ads
2462,2024-01-14,Bangalore,organic
2463,2024-03-26,Pune,meta_ads
2464,2024-05-12,Bangalore,organic
2465,2024-05-09,Chennai,meta_ads
2466,2024-03-02,Mumbai,meta_ads
2467,2024-05-28,Chennai,google_ads
2468,2024-03-19,Mumbai,referral
2469,2024-05-28,Delhi,organic
2470,2024-05-17,Pune,referral
2471,2024-02-27,Bangalore,google_ads
2472,2024-04-29,Pune,organic
2473,2024-06-15,Bangalore,google_ads
2474,2024-05-12,Chennai,referral
2475,2024-03-05,Chennai,meta_ads
2476,2024-01-13,Bangalore,google_ads
2477,2024-03-22,Pune,google_ads
2478,2024-06-21,Bangalore,meta_ads
2479,2024-06-08,Delhi,referral
2480,2024-06-12,Chennai,google_ads
2481,2024-05-18,Delhi,referral
2482,2024-05-28,Chennai,meta_ads
2483,2024-02-21,Chennai,organic
2484,2024-04-26,Mumbai,google_ads
2485,2024-01-26,Delhi,referral
2486,2024-02-03,Delhi,meta_ads
2487,2024-02-21,Mumbai,meta_ads
2488,2024-04-21,Pune,google_ads
2489,2024-03-22,Delhi,organic
2490,2024-06-28,Bangalore,google_ads
2491,2024-06-05,Mumbai,referral
2492,2024-06-14,Delhi,meta_ads
2493,2024-02-11,Pune,organic
2494,2024-01-21,Delhi,referral
2495,2024-02-11,Chennai,google_ads
2496,2024-05-20,Bangalore,meta_ads
2497,2024-04-22,Mumbai,google_ads
2498,2024-04-14,Chennai,organic
2499,2024-01-17,Pune,organic
2500,2024-04-29,Chennai,organic
2501,2024-05-16,Chennai,organic
2502,2024-06-17,Pune,organic
2503,2024-05-08,Chennai,google_ads
2504,2024-05-09,Mumbai,organic
2505,2024-02-29,Delhi,organic
2506,2024-02-17,Chennai,meta_ads
2507,2024-01-29,Mumbai,organic
2508,2024-04-06,Delhi,meta_ads
2509,2024-01-10,Delhi,meta_ads
2510,2024-02-27,Chennai,meta_ads
2511,2024-01-21,Mumbai,google_ads
2512,2024-01-28,Chennai,google_ads
2513,2024-02-03,Pune,referral
2514,2024-01-08,Delhi,referral
2515,2024-06-25,Chennai,meta_ads
2516,2024-03-19,Delhi,google_ads
2517,2024-05-24,Mumbai,organic
2518,2024-03-27,Bangalore,referral
2519,2024-03-28,Chennai,google_ads
2520,2024-06-21,Chennai,organic
2521,2024-03-09,Delhi,organic
2522,2024-06-08,Mumbai,google_ads
2523,2024-06-20,Pune,referral
2524,2024-03-27,Mumbai,google_ads
2525,2024-04-10,Chennai,referral
2526,2024-01-08,Pune,meta_ads
2527,2024-03-17,Mumbai,google_ads
2528,2024-03-27,Bangalore,google_ads
2529,2024-02-12,Delhi,referral
2530,2024-05-08,Mumbai,referral
2531,2024-04-18,Mumbai,google_ads
2532,2024-06-27,Bangalore,organic
2533,2024-05-31,Chennai,organic
2534,2024-05-31,Delhi,organic
2535,2024-01-17,Mumbai,meta_ads
2536,2024-05-12,Pune,meta_ads
2537,2024-05-27,Mumbai,referral
2538,2024-01-21,Delhi,meta_ads
2539,2024-02-27,Mumbai,organic
2540,2024-06-07,Bangalore,google_ads
2541,2024-04-19,Mumbai,meta_ads
2542,2024-05-18,Mumbai,meta_ads
2543,2024-06-28,Pune,organic
2544,2024-05-22,Bangalore,meta_ads
2545,2024-05-14,Bangalore,referral
2546,2024-01-28,Mumbai,google_ads
2547,2024-02-20,Pune,organic
2548,2024-01-05,Mumbai,referral
2549,2024-01-05,Mumbai,organic
2550,2024-04-03,Delhi,referral
2551,2024-04-05,Delhi,google_ads
2552,2024-01-08,Pune,google_ads
2553,2024-03-04,Chennai,referral
2554,2024-05-17,Delhi,referral
2555,2024-02-07,Chennai,referral
2556,2024-04-20,Bangalore,referral
2557,2024-04-21,Delhi,referral
2558,2024-03-21,Delhi,referral
2559,2024-05-15,Pune,google_ads
2560,2024-04-13,Chennai,referral
2561,2024-06-01,Delhi,meta_ads
2562,2024-03-13,Delhi,google_ads
2563,2024-06-26,Pune,organic
2564,2024-02-18,Pune,google_ads
2565,2024-02-05,Chennai,organic
2566,2024-05-05,Bangalore,organic
2567,2024-03-08,Bangalore,meta_ads
2568,2024-03-18,Mumbai,referral
2569,2024-04-14,Delhi,referral
2570,2024-06-17,Chennai,google_ads
2571,2024-05-01,Delhi,referral
2572,2024-04-28,Chennai,meta_ads
2573,2024-04-23,Chennai,google_ads
2574,2024-01-10,Chennai,google_ads
2575,2024-05-28,Delhi,google_ads
2576,2024-06-12,Pune,referral
2577,2024-05-19,Delhi,referral
2578,2024-03-31,Chennai,referral
2579,2024-01-02,Mumbai,google_ads
2580,2024-04-27,Bangalore,google_ads
2581,2024-01-13,Chennai,organic
2582,2024-06-08,Mumbai,organic
2583,2024-04-04,Pune,referral
2584,2024-05-23,Chennai,google_ads
2585,2024-02-01,Mumbai,referral
2586,2024-02-01,Chennai,referral
2587,2024-05-03,Delhi,organic
2588,2024-01-11,Mumbai,meta_ads
2589,2024-01-10,Delhi,referral
2590,2024-01-15,Delhi,meta_ads
2591,2024-01-17,Mumbai,meta_ads
2592,2024-06-16,Bangalore,google_ads
2593,2024-05-25,Mumbai,google_ads
2594,2024-06-01,Bangalore,referral
2595,2024-02-28,Chennai,organic
2596,2024-03-18,Chennai,organic
2597,2024-05-03,Mumbai,referral
2598,2024-04-23,Chennai,referral
2599,2024-01-22,Pune,organic
2600,2024-06-06,Delhi,meta_ads
2601,2024-06-20,Delhi,referral
2602,2024-02-01,Bangalore,meta_ads
2603,2024-06-27,Chennai,referral
2604,2024-06-22,Bangalore,referral
2605,2024-04-22,Delhi,meta_ads
2606,2024-04-29,Delhi,meta_ads
2607,2024-05-28,Chennai,organic
2608,2024-05-01,Pune,referral
2609,2024-02-01,Pune,google_ads
2610,2024-04-28,Chennai,google_ads
2611,2024-02-08,Chennai,referral
2612,2024-01-12,Bangalore,referral
2613,2024-06-23,Chennai,referral
2614,2024-01-18,Pune,meta_ads
2615,2024-05-28,Chennai,google_ads
2616,2024-05-20,Bangalore,google_ads
2617,2024-05-28,Bangalore,google_ads
2618,2024-05-05,Bangalore,referral
2619,2024-05-15,Bangalore,meta_ads
2620,2024-02-15,Mumbai,referral
2621,2024-04-13,Chennai,organic
2622,2024-05-14,Delhi,organic
2623,2024-05-30,Chennai,google_ads
2624,2024-03-26,Mumbai,referral
2625,2024-05-29,Bangalore,organic
2626,2024-03-29,Mumbai,organic
2627,2024-01-22,Pune,referral
2628,2024-04-01,Pune,meta_ads
2629,2024-01-29,Chennai,referral
2630,2024-01-13,Chennai,referral
2631,2024-01-02,Delhi,meta_ads
2632,2024-01-29,Delhi,google_ads
2633,2024-06-28,Pune,google_ads
2634,2024-01-27,Bangalore,google_ads
2635,2024-02-19,Mumbai,meta_ads
2636,2024-04-04,Delhi,organic
2637,2024-05-30,Delhi,meta_ads
2638,2024-03-28,Bangalore,referral
2639,2024-02-13,Bangalore,meta_ads
2640,2024-01-22,Chennai,organic
2641,2024-06-19,Mumbai,organic
2642,2024-06-13,Bangalore,referral
2643,2024-04-06,Delhi,google_ads
2644,2024-01-03,Delhi,organic
2645,2024-04-27,Pune,organic
2646,2024-01-19,Bangalore,organic
2647,2024-01-23,Chennai,referral
2648,2024-06-05,Mumbai,organic
2649,2024-01-30,Chennai,google_ads
2650,2024-02-08,Delhi,referral
2651,2024-04-17,Chennai,google_ads
2652,2024-04-20,Delhi,organic
2653,2024-01-25,Delhi,organic
2654,2024-05-07,Delhi,google_ads
2655,2024-04-20,Delhi,referral
2656,2024-05-15,Delhi,referral
2657,2024-04-15,Pune,google_ads
2658,2024-05-23,Chennai,organic
2659,2024-03-12,Pune,meta_ads
2660,2024-05-08,Pune,google_ads
2661,2024-04-17,Bangalore,google_ads
2662,2024-01-05,Bangalore,google_ads
2663,2024-01-03,Bangalore,organic
2664,2024-05-11,Mumbai,referral
2665,2024-04-13,Bangalore,organic
2666,2024-03-04,Chennai,google_ads
2667,2024-04-15,Pune,organic
2668,2024-04-07,Chennai,organic
2669,2024-01-10,Bangalore,google_ads
2670,2024-05-28,Mumbai,organic
2671,2024-05-07,Mumbai,meta_ads
2672,2024-02-15,Pune,organic
2673,2024-06-03,Chennai,organic
2674,2024-03-06,Delhi,referral
2675,2024-06-17,Chennai,referral
2676,2024-04-21,Bangalore,google_ads
2677,2024-01-13,Delhi,google_ads
2678,2024-05-16,Mumbai,referral
2679,2024-06-12,Pune,meta_ads
2680,2024-03-26,Pune,organic
2681,2024-03-30,Mumbai,meta_ads
2682,2024-02-27,Bangalore,meta_ads
2683,2024-02-23,Mumbai,referral
2684,2024-01-12,Bangalore,google_ads
2685,2024-01-14,Delhi,organic
2686,2024-04-30,Mumbai,google_ads
2687,2024-06-10,Bangalore,meta_ads
2688,2024-04-30,Delhi,meta_ads
2689,2024-01-20,Mumbai,google_ads
2690,2024-03-15,Pune,google_ads
2691,2024-05-23,Mumbai,referral
2692,2024-03-10,Chennai,google_ads
2693,2024-02-25,Mumbai,google_ads
2694,2024-04-10,Chennai,referral
2695,2024-05-11,Delhi,google_ads
2696,2024-04-20,Mumbai,meta_ads
2697,2024-05-04,Delhi,google_ads
2698,2024-05-11,Delhi,organic
2699,2024-01-20,Bangalore,meta_ads
2700,2024-05-17,Delhi,referral
2701,2024-01-24,Delhi,meta_ads
2702,2024-06-02,Mumbai,referral
2703,2024-02-06,Mumbai,organic
2704,2024-02-23,Pune,organic
2705,2024-04-12,Bangalore,meta_ads
2706,2024-05-28,Delhi,google_ads
2707,2024-02-07,Bangalore,meta_ads
2708,2024-06-22,Chennai,meta_ads
2709,2024-01-04,Delhi,organic
2710,2024-02-26,Bangalore,referral
2711,2024-06-21,Pune,meta_ads
2712,2024-01-20,Pune,google_ads
2713,2024-01-17,Delhi,organic
2714,2024-04-28,Chennai,meta_ads
2715,2024-03-11,Pune,meta_ads
2716,2024-01-04,Pune,google_ads
2717,2024-01-14,Chennai,meta_ads
2718,2024-01-03,Bangalore,meta_ads
2719,2024-03-20,Pune,meta_ads
2720,2024-02-24,Mumbai,meta_ads
2721,2024-05-11,Pune,google_ads
2722,2024-04-29,Bangalore,meta_ads
2723,2024-01-24,Bangalore,meta_ads
2724,2024-06-10,Delhi,meta_ads
2725,2024-06-06,Mumbai,organic
2726,2024-03-22,Bangalore,google_ads
2727,2024-05-26,Chennai,organic
2728,2024-06-07,Mumbai,organic
2729,2024-02-29,Mumbai,google_ads
2730,2024-05-26,Chennai,organic
2731,2024-02-18,Pune,organic
2732,2024-03-03,Chennai,organic
2733,2024-04-19,Chennai,google_ads
2734,2024-05-29,Pune,meta_ads
2735,2024-05-31,Pune,referral
2736,2024-04-18,Pune,referral
2737,2024-03-16,Pune,google_ads
2738,2024-01-30,Pune,referral
2739,2024-02-27,Chennai,google_ads
2740,2024-04-26,Delhi,google_ads
2741,2024-06-07,Delhi,referral
2742,2024-04-09,Bangalore,organic
2743,2024-01-19,Delhi,meta_ads
2744,2024-06-24,Delhi,referral
2745,2024-06-21,Chennai,referral
2746,2024-04-03,Pune,referral
2747,2024-04-22,Pune,referral
2748,2024-05-25,Chennai,google_ads
2749,2024-03-03,Delhi,google_ads
2750,2024-04-25,Chennai,meta_ads
2751,2024-04-22,Bangalore,meta_ads
2752,2024-02-16,Pune,referral
2753,2024-02-26,Mumbai,referral
2754,2024-04-27,Bangalore,referral
2755,2024-02-14,Bangalore,meta_ads
2756,2024-06-09,Chennai,referral
2757,2024-05-24,Delhi,organic
2758,2024-01-04,Pune,meta_ads
2759,2024-05-27,Mumbai,organic
2760,2024-02-16,Bangalore,referral
2761,2024-05-22,Mumbai,google_ads
2762,2024-02-16,Delhi,organic
2763,2024-03-18,Delhi,meta_ads
2764,2024-05-03,Mumbai,organic
2765,2024-03-15,Pune,meta_ads
2766,2024-04-12,Delhi,referral
2767,2024-05-16,Mumbai,organic
2768,2024-03-30,Bangalore,google_ads
2769,2024-05-23,Mumbai,organic
2770,2024-03-09,Mumbai,google_ads
2771,2024-03-01,Chennai,meta_ads
2772,2024-05-17,Delhi,referral
2773,2024-02-19,Pune,referral
2774,2024-01-03,Pune,google_ads
2775,2024-04-16,Chennai,meta_ads
2776,2024-04-22,Pune,referral
2777,2024-04-03,Mumbai,meta_ads
2778,2024-04-27,Chennai,google_ads
2779,2024-03-21,Bangalore,google_ads
2780,2024-04-18,Delhi,organic
2781,2024-02-20,Delhi,referral
2782,2024-05-26,Delhi,referral
2783,2024-06-18,Mumbai,organic
2784,2024-02-04,Bangalore,google_ads
2785,2024-02-15,Chennai,google_ads
2786,2024-06-02,Chennai,google_ads
2787,2024-03-09,Delhi,google_ads
2788,2024-04-02,Bangalore,meta_ads
2789,2024-03-04,Bangalore,referral
2790,2024-06-13,Bangalore,referral
2791,2024-02-18,Pune,google_ads
2792,2024-05-28,Pune,google_ads
2793,2024-03-14,Delhi,google_ads
2794,2024-01-05,Bangalore,referral
2795,2024-04-09,Bangalore,referral
2796,2024-03-10,Chennai,google_ads
2797,2024-03-30,Chennai,meta_ads
2798,2024-01-04,Delhi,organic
2799,2024-05-05,Bangalore,organic
2800,2024-02-08,Delhi,organic
2801,2024-06-11,Chennai,referral
2802,2024-05-08,Chennai,referral
2803,2024-01-24,Pune,organic
2804,2024-02-26,Delhi,organic
2805,2024-04-09,Delhi,meta_ads
2806,2024-03-10,Bangalore,referral
2807,2024-02-10,Bangalore,referral
2808,2024-06-22,Pune,organic
2809,2024-02-29,Mumbai,meta_ads
2810,2024-04-17,Mumbai,meta_ads
2811,2024-02-26,Mumbai,organic
2812,2024-01-31,Delhi,organic
2813,2024-03-24,Delhi,referral
2814,2024-05-31,Chennai,organic
2815,2024-02-05,Delhi,google_ads
2816,2024-06-06,Delhi,meta_ads
2817,2024-05-31,Delhi,organic
2818,2024-04-17,Pune,google_ads
2819,2024-04-15,Delhi,meta_ads
2820,2024-06-06,Bangalore,google_ads
2821,2024-03-26,Bangalore,google_ads
2822,2024-05-14,Chennai,organic
2823,2024-06-11,Pune,meta_ads
2824,2024-01-14,Bangalore,google_ads
2825,2024-04-29,Pune,referral
2826,2024-05-17,Pune,meta_ads
2827,2024-03-20,Chennai,referral
2828,2024-05-23,Pune,organic
2829,2024-04-15,Delhi,referral
2830,2024-03-10,Pune,meta_ads
2831,2024-02-13,Chennai,google_ads
2832,2024-03-13,Chennai,google_ads
2833,2024-02-14,Chennai,meta_ads
2834,2024-04-16,Bangalore,google_ads
2835,2024-03-24,Delhi,referral
2836,2024-03-22,Bangalore,google_ads
2837,2024-04-16,Mumbai,google_ads
2838,2024-01-21,Delhi,referral
2839,2024-06-26,Pune,referral
2840,2024-06-09,Chennai,referral
2841,2024-01-07,Mumbai,organic
2842,2024-03-10,Delhi,referral
2843,2024-05-06,Bangalore,referral
2844,2024-05-22,Chennai,organic
2845,2024-06-08,Bangalore,google_ads
2846,2024-05-27,Delhi,referral
2847,2024-05-22,Delhi,meta_ads
2848,2024-06-24,Mumbai,referral
2849,2024-05-28,Pune,referral
2850,2024-06-18,Bangalore,organic
2851,2024-06-02,Mumbai,meta_ads
2852,2024-04-29,Chennai,google_ads
2853,2024-05-07,Pune,google_ads
2854,2024-05-21,Mumbai,meta_ads
2855,2024-02-26,Bangalore,referral
2856,2024-06-13,Delhi,organic
2857,2024-02-27,Chennai,meta_ads
2858,2024-01-21,Bangalore,meta_ads
2859,2024-03-22,Pune,google_ads
2860,2024-03-09,Pune,organic
2861,2024-05-10,Delhi,meta_ads
2862,2024-03-27,Delhi,organic
2863,2024-06-13,Chennai,referral
2864,2024-02-18,Chennai,google_ads
2865,2024-05-26,Delhi,referral
2866,2024-04-24,Delhi,organic
2867,2024-03-29,Pune,referral
2868,2024-03-25,Delhi,google_ads
2869,2024-05-07,Mumbai,organic
2870,2024-05-19,Bangalore,meta_ads
2871,2024-06-17,Delhi,referral
2872,2024-06-09,Chennai,google_ads
2873,2024-06-26,Mumbai,meta_ads
2874,2024-04-26,Chennai,google_ads
2875,2024-05-06,Mumbai,organic
2876,2024-03-11,Delhi,organic
2877,2024-03-26,Bangalore,referral
2878,2024-02-02,Chennai,google_ads
2879,2024-03-21,Mumbai,google_ads
2880,2024-05-31,Pune,google_ads
2881,2024-03-01,Delhi,organic
2882,2024-03-01,Bangalore,referral
2883,2024-04-07,Delhi,google_ads
2884,2024-01-28,Pune,google_ads
2885,2024-02-12,Bangalore,meta_ads
2886,2024-06-17,Pune,google_ads
2887,2024-06-15,Delhi,referral
2888,2024-03-26,Mumbai,meta_ads
2889,2024-06-25,Delhi,meta_ads
2890,2024-01-17,Delhi,meta_ads
2891,2024-04-07,Delhi,organic
2892,2024-04-07,Chennai,meta_ads
2893,2024-03-05,Pune,google_ads
2894,2024-03-14,Pune,organic
2895,2024-03-25,Pune,organic
2896,2024-01-05,Chennai,organic
2897,2024-01-02,Mumbai,organic
2898,2024-01-22,Delhi,organic
2899,2024-04-21,Mumbai,organic
2900,2024-02-26,Chennai,organic
2901,2024-03-06,Pune,meta_ads
2902,2024-03-14,Delhi,referral
2903,2024-04-07,Bangalore,google_ads
2904,2024-05-23,Bangalore,google_ads
2905,2024-04-21,Mumbai,meta_ads
2906,2024-06-27,Pune,meta_ads
2907,2024-05-04,Bangalore,organic
2908,2024-06-15,Mumbai,referral
2909,2024-03-26,Chennai,organic
2910,2024-03-16,Mumbai,meta_ads
2911,2024-03-28,Mumbai,organic
2912,2024-06-16,Mumbai,google_ads
2913,2024-02-07,Delhi,google_ads
2914,2024-02-28,Mumbai,organic
2915,2024-05-17,Mumbai,referral
2916,2024-04-08,Delhi,organic
2917,2024-03-03,Delhi,organic
2918,2024-02-18,Chennai,referral
2919,2024-02-01,Pune,referral
2920,2024-05-14,Bangalore,referral
2921,2024-01-21,Bangalore,google_ads
2922,2024-01-20,Mumbai,organic
2923,2024-06-02,Chennai,meta_ads
2924,2024-05-06,Mumbai,referral
2925,2024-03-08,Bangalore,referral
2926,2024-04-19,Delhi,organic
2927,2024-04-25,Pune,meta_ads
2928,2024-05-22,Chennai,organic
2929,2024-04-29,Delhi,organic
2930,2024-03-19,Pune,referral
2931,2024-04-25,Chennai,referral
2932,2024-04-01,Chennai,google_ads
