session_id,user_id,date,feature_used
59730,4509,2024-06-08,"browse"
207499,4509,2024-03-06,"browse"
873748,4509,2024-06-16,"diagnostics"
356874,4509,2024-03-01,"browse"
491979,4509,2024-01-05,"pharmacy"
492990,4509,2024-01-15,"browse"
331600,4509,2024-02-10,"browse"
734285,4509,2024-04-14,"consult"
74237,4509,2024-03-21,"browse"
981638,4509,2024-04-05,"browse"
921515,4509,2024-01-06,"browse"
829897,4510,2024-01-04,"browse"
269572,4510,2024-06-13,"diagnostics"
10909,4511,2024-05-09,"diagnostics"
350097,4511,2024-01-07,"pharmacy"
822894,4511,2024-03-27,"consult"
377491,4511,2024-01-15,"browse"
482165,4511,2024-06-04,"pharmacy"
501695,4511,2024-03-07,"diagnostics"
823350,4511,2024-05-19,"browse"
39480,4511,2024-02-05,"browse"
711432,4511,2024-06-11,"pharmacy"
60503,4511,2024-06-11,"diagnostics"
496024,4512,2024-01-01,"consult"
255100,4512,2024-04-29,"browse"
826188,4512,2024-01-29,"pharmacy"
21791,4512,2024-06-07,"pharmacy"
507751,4512,2024-04-15,"diagnostics"
491250,4512,2024-01-06,"consult"
512158,4512,2024-05-23,"pharmacy"
83198,4512,2024-04-29,"consult"
391934,4513,2024-05-11,"consult"
603263,4513,2024-05-15,"browse"
383808,4513,2024-04-16,"consult"
831062,4513,2024-06-06,"diagnostics"
840924,4513,2024-05-31,"consult"
259242,4513,2024-05-18,"diagnostics"
686699,4513,2024-04-19,"pharmacy"
670895,4513,2024-06-02,"browse"
748516,4514,2024-01-24,"pharmacy"
497489,4514,2024-03-13,"consult"
694623,4514,2024-05-19,"consult"
567952,4514,2024-01-14,"consult"
846298,4514,2024-01-13,"consult"
853257,4514,2024-04-27,"consult"
724428,4514,2024-05-14,"pharmacy"
25723,4514,2024-04-09,"pharmacy"
496615,4514,2024-01-05,"consult"
510995,4514,2024-01-28,"diagnostics"
574899,4514,2024-06-15,"diagnostics"
947988,4514,2024-01-17,"pharmacy"
458733,4514,2024-04-19,"consult"
353741,4515,2024-01-19,"browse"
775946,4515,2024-02-01,"pharmacy"
962798,4515,2024-04-24,"browse"
756212,4515,2024-04-02,"consult"
297173,4515,2024-04-23,"pharmacy"
579514,4515,2024-01-02,"browse"
186453,4515,2024-03-05,"pharmacy"
348747,4515,2024-03-16,"browse"
498448,4515,2024-05-26,"pharmacy"
124288,4515,2024-02-21,"consult"
805098,4516,2024-03-02,"consult"
417075,4516,2024-01-06,"browse"
968036,4517,2024-03-04,"consult"
491066,4517,2024-04-16,"pharmacy"
831509,4517,2024-03-09,"consult"
545665,4517,2024-02-15,"browse"
569334,4517,2024-02-21,"consult"
759249,4517,2024-06-21,"consult"
276578,4517,2024-02-05,"diagnostics"
679441,4517,2024-01-12,"consult"
734833,4517,2024-06-22,"consult"
203747,4517,2024-05-07,"pharmacy"
359464,4517,2024-04-30,"pharmacy"
23156,4517,2024-01-20,"browse"
121977,4518,2024-05-27,"consult"
79497,4518,2024-03-02,"browse"
175320,4518,2024-01-24,"consult"
504225,4518,2024-03-28,"diagnostics"
89840,4518,2024-05-17,"consult"
326613,4518,2024-06-13,"pharmacy"
331038,4518,2024-05-30,"diagnostics"
848394,4518,2024-03-14,"pharmacy"
115682,4518,2024-05-29,"consult"
786303,4518,2024-04-27,"pharmacy"
473380,4518,2024-01-27,"consult"
252640,4519,2024-03-20,"browse"
626141,4519,2024-01-28,"consult"
374927,4519,2024-05-08,"diagnostics"
392647,4519,2024-01-04,"diagnostics"
846947,4519,2024-05-05,"consult"
755410,4520,2024-04-09,"consult"
755993,4520,2024-05-09,"diagnostics"
897068,4521,2024-02-29,"browse"
857618,4521,2024-04-14,"consult"
81550,4521,2024-05-02,"consult"
744645,4521,2024-04-15,"browse"
416576,4521,2024-01-13,"browse"
915312,4521,2024-04-19,"consult"
881666,4521,2024-02-14,"consult"
132423,4521,2024-06-04,"consult"
129398,4521,2024-04-07,"pharmacy"
91416,4521,2024-03-02,"consult"
706427,4521,2024-03-05,"diagnostics"
907846,4521,2024-04-26,"pharmacy"
168272,4522,2024-04-11,"diagnostics"
34927,4522,2024-01-30,"consult"
806875,4522,2024-04-09,"pharmacy"
504193,4522,2024-04-06,"diagnostics"
22639,4522,2024-02-28,"pharmacy"
78822,4522,2024-01-18,"diagnostics"
460988,4522,2024-05-05,"browse"
129656,4522,2024-05-24,"diagnostics"
94916,4522,2024-04-12,"diagnostics"
677093,4522,2024-01-13,"browse"
894052,4522,2024-02-09,"diagnostics"
757787,4522,2024-05-02,"consult"
260330,4523,2024-06-18,"pharmacy"
896019,4523,2024-03-26,"browse"
357274,4523,2024-05-28,"consult"
9491,4523,2024-02-01,"pharmacy"
605219,4523,2024-04-21,"pharmacy"
554562,4523,2024-01-30,"browse"
339078,4523,2024-05-01,"browse"
781576,4523,2024-02-03,"diagnostics"
506568,4523,2024-02-24,"diagnostics"
230003,4523,2024-03-19,"consult"
947723,4523,2024-02-27,"consult"
862204,4523,2024-03-08,"consult"
613576,4523,2024-06-06,"consult"
924094,4523,2024-01-18,"consult"
273058,4524,2024-05-24,"consult"
5301,4525,2024-05-31,"diagnostics"
12628,4525,2024-03-16,"pharmacy"
695982,4525,2024-04-19,"browse"
240856,4525,2024-04-01,"diagnostics"
350307,4525,2024-02-27,"browse"
787901,4525,2024-04-02,"diagnostics"
433149,4525,2024-06-02,"diagnostics"
302365,4525,2024-02-22,"consult"
365314,4525,2024-03-14,"browse"
670344,4526,2024-06-02,"diagnostics"
956740,4526,2024-03-20,"consult"
813789,4526,2024-05-18,"consult"
610205,4526,2024-04-22,"consult"
296195,4526,2024-05-24,"consult"
815035,4527,2024-06-07,"pharmacy"
136928,4527,2024-04-25,"diagnostics"
7274,4527,2024-04-27,"pharmacy"
930609,4527,2024-01-27,"consult"
425577,4527,2024-03-23,"pharmacy"
634176,4527,2024-01-14,"browse"
644110,4527,2024-06-27,"pharmacy"
438096,4528,2024-06-26,"consult"
115487,4528,2024-06-09,"consult"
923432,4528,2024-03-23,"pharmacy"
523643,4528,2024-04-24,"pharmacy"
294970,4528,2024-04-08,"pharmacy"
48515,4528,2024-03-15,"consult"
563714,4528,2024-04-28,"pharmacy"
558070,4528,2024-02-05,"diagnostics"
562058,4528,2024-06-11,"diagnostics"
758521,4528,2024-01-29,"consult"
602118,4529,2024-01-19,"pharmacy"
118872,4529,2024-05-02,"pharmacy"
117014,4529,2024-02-22,"diagnostics"
3936,4529,2024-03-12,"browse"
601594,4529,2024-04-23,"consult"
790050,4529,2024-05-20,"pharmacy"
743394,4529,2024-04-19,"consult"
447654,4529,2024-03-08,"consult"
571818,4529,2024-05-07,"pharmacy"
104207,4529,2024-04-30,"diagnostics"
881239,4529,2024-04-13,"diagnostics"
223175,4529,2024-04-28,"pharmacy"
248094,4529,2024-01-24,"diagnostics"
831360,4529,2024-06-14,"browse"
259757,4530,2024-05-13,"diagnostics"
777119,4530,2024-03-22,"diagnostics"
144223,4530,2024-05-19,"diagnostics"
612385,4530,2024-03-06,"browse"
34645,4530,2024-01-21,"pharmacy"
87045,4530,2024-01-12,"browse"
752134,4530,2024-03-16,"pharmacy"
758600,4530,2024-01-07,"browse"
753818,4531,2024-02-07,"browse"
173735,4531,2024-04-09,"consult"
528996,4531,2024-04-25,"pharmacy"
209354,4531,2024-02-01,"consult"
629968,4531,2024-03-27,"consult"
551545,4531,2024-02-09,"pharmacy"
788954,4532,2024-01-02,"browse"
188920,4532,2024-03-11,"browse"
213425,4532,2024-05-29,"diagnostics"
649084,4532,2024-03-13,"pharmacy"
532218,4532,2024-04-18,"diagnostics"
482661,4532,2024-01-24,"browse"
334644,4532,2024-04-16,"pharmacy"
596198,4532,2024-02-25,"pharmacy"
211498,4533,2024-03-29,"consult"
953944,4533,2024-06-14,"consult"
349958,4533,2024-02-09,"browse"
165739,4533,2024-05-31,"diagnostics"
697493,4533,2024-02-15,"diagnostics"
474707,4533,2024-03-24,"browse"
46726,4533,2024-06-10,"diagnostics"
211882,4533,2024-03-12,"pharmacy"
603530,4533,2024-02-12,"consult"
136447,4534,2024-06-02,"pharmacy"
420832,4534,2024-03-11,"browse"
949420,4534,2024-03-04,"browse"
141134,4534,2024-03-20,"diagnostics"
689341,4534,2024-02-23,"diagnostics"
697711,4535,2024-02-03,"diagnostics"
776316,4535,2024-05-08,"consult"
674920,4535,2024-04-03,"consult"
57041,4535,2024-01-22,"browse"
971097,4535,2024-06-07,"consult"
977642,4535,2024-06-24,"browse"
974977,4535,2024-04-13,"browse"
952625,4535,2024-05-04,"diagnostics"
139781,4536,2024-02-05,"pharmacy"
203709,4536,2024-05-18,"pharmacy"
686713,4536,2024-03-17,"consult"
374993,4536,2024-02-25,"consult"
42667,4536,2024-04-03,"consult"
863447,4536,2024-05-08,"consult"
306971,4536,2024-01-04,"browse"
397645,4536,2024-03-27,"pharmacy"
226763,4536,2024-02-27,"diagnostics"
460329,4536,2024-02-09,"pharmacy"
467017,4536,2024-05-14,"pharmacy"
254678,4536,2024-02-03,"pharmacy"
261938,4537,2024-01-12,"diagnostics"
857911,4537,2024-03-16,"consult"
601871,4537,2024-05-15,"pharmacy"
749061,4537,2024-06-25,"diagnostics"
179133,4537,2024-06-06,"pharmacy"
558678,4537,2024-01-18,"pharmacy"
841224,4537,2024-03-13,"pharmacy"
624773,4537,2024-03-20,"browse"
739792,4538,2024-06-02,"consult"
211716,4538,2024-04-01,"pharmacy"
232253,4539,2024-02-16,"diagnostics"
757202,4540,2024-01-06,"browse"
382443,4540,2024-04-24,"pharmacy"
744613,4540,2024-05-21,"browse"
929461,4540,2024-04-10,"browse"
544926,4540,2024-05-24,"browse"
186986,4540,2024-01-06,"browse"
392349,4540,2024-04-28,"browse"
136010,4540,2024-03-31,"consult"
377239,4540,2024-01-20,"consult"
144182,4540,2024-04-01,"diagnostics"
42718,4540,2024-04-05,"diagnostics"
101650,4541,2024-02-16,"browse"
811590,4541,2024-03-07,"browse"
75869,4541,2024-02-27,"diagnostics"
844076,4541,2024-04-13,"pharmacy"
663880,4541,2024-04-07,"pharmacy"
794675,4542,2024-02-24,"diagnostics"
486240,4542,2024-04-25,"consult"
189100,4542,2024-06-19,"pharmacy"
454387,4542,2024-01-06,"browse"
7609,4542,2024-01-27,"browse"
679589,4542,2024-03-26,"browse"
715444,4542,2024-04-05,"diagnostics"
274155,4542,2024-02-09,"pharmacy"
758946,4542,2024-04-27,"pharmacy"
791936,4542,2024-06-03,"pharmacy"
346616,4542,2024-05-04,"diagnostics"
884655,4543,2024-01-24,"consult"
540822,4543,2024-02-04,"consult"
882586,4543,2024-01-07,"browse"
751743,4543,2024-01-23,"diagnostics"
334311,4543,2024-02-25,"pharmacy"
795228,4543,2024-05-27,"consult"
740101,4543,2024-01-31,"diagnostics"
157288,4543,2024-03-29,"browse"
489335,4543,2024-02-11,"pharmacy"
235744,4543,2024-01-13,"consult"
459674,4543,2024-03-23,"browse"
882509,4544,2024-01-04,"diagnostics"
543125,4544,2024-04-20,"pharmacy"
216804,4544,2024-05-08,"pharmacy"
386226,4544,2024-04-23,"diagnostics"
607834,4544,2024-06-10,"consult"
24131,4544,2024-02-26,"browse"
219424,4544,2024-04-19,"browse"
175205,4544,2024-04-28,"pharmacy"
162256,4544,2024-04-13,"pharmacy"
562005,4545,2024-02-18,"browse"
393690,4545,2024-03-19,"browse"
668502,4545,2024-05-19,"diagnostics"
65648,4545,2024-02-25,"pharmacy"
977127,4545,2024-05-16,"diagnostics"
848748,4545,2024-06-05,"consult"
519572,4545,2024-04-28,"consult"
833867,4545,2024-03-05,"diagnostics"
105751,4545,2024-03-28,"consult"
451686,4546,2024-04-28,"browse"
53048,4546,2024-02-19,"pharmacy"
982911,4547,2024-03-31,"diagnostics"
930189,4547,2024-05-22,"diagnostics"
709302,4547,2024-05-04,"browse"
888735,4547,2024-04-10,"consult"
801785,4547,2024-02-08,"diagnostics"
572448,4547,2024-02-02,"pharmacy"
135903,4547,2024-01-21,"consult"
877482,4547,2024-01-11,"consult"
496827,4547,2024-06-22,"pharmacy"
297415,4547,2024-02-25,"pharmacy"
141674,4548,2024-02-12,"browse"
326644,4548,2024-02-17,"browse"
236166,4548,2024-04-08,"browse"
309381,4548,2024-05-26,"browse"
835433,4548,2024-04-15,"browse"
25994,4548,2024-04-09,"diagnostics"
37467,4548,2024-05-03,"browse"
838742,4548,2024-06-11,"browse"
63138,4548,2024-05-24,"diagnostics"
481411,4549,2024-06-24,"diagnostics"
636463,4549,2024-03-22,"consult"
809835,4549,2024-03-02,"diagnostics"
946198,4549,2024-06-04,"consult"
233769,4549,2024-06-14,"diagnostics"
19441,4549,2024-02-27,"browse"
639422,4549,2024-01-21,"diagnostics"
845361,4549,2024-05-09,"diagnostics"
145744,4549,2024-03-15,"consult"
251959,4549,2024-01-17,"consult"
412980,4549,2024-03-28,"consult"
800752,4550,2024-02-06,"pharmacy"
511088,4550,2024-06-17,"browse"
106389,4551,2024-03-24,"diagnostics"
333483,4551,2024-06-08,"pharmacy"
652006,4551,2024-04-23,"diagnostics"
444798,4551,2024-03-24,"consult"
520682,4551,2024-02-15,"browse"
780838,4551,2024-04-16,"pharmacy"
900432,4551,2024-03-25,"pharmacy"
412928,4551,2024-04-18,"pharmacy"
528225,4551,2024-06-05,"pharmacy"
562067,4551,2024-02-11,"pharmacy"
874040,4551,2024-04-24,"consult"
540167,4551,2024-02-28,"browse"
846166,4552,2024-02-05,"browse"
933968,4552,2024-03-12,"consult"
447836,4552,2024-06-28,"diagnostics"
984332,4552,2024-04-06,"diagnostics"
17110,4552,2024-02-03,"pharmacy"
298756,4552,2024-05-15,"consult"
109436,4552,2024-06-01,"diagnostics"
946614,4552,2024-01-28,"pharmacy"
331527,4552,2024-05-03,"diagnostics"
444556,4552,2024-06-02,"diagnostics"
11570,4552,2024-01-06,"consult"
723448,4553,2024-03-27,"browse"
12394,4554,2024-05-24,"consult"
949802,4554,2024-05-20,"browse"
64702,4554,2024-04-21,"pharmacy"
563910,4554,2024-04-10,"consult"
554410,4554,2024-03-22,"consult"
698888,4554,2024-05-27,"consult"
639589,4554,2024-04-09,"consult"
501482,4554,2024-01-30,"browse"
344647,4554,2024-01-25,"browse"
532573,4554,2024-06-06,"consult"
121512,4555,2024-03-01,"consult"
141295,4555,2024-06-10,"diagnostics"
333785,4555,2024-01-05,"browse"
998349,4555,2024-01-29,"diagnostics"
217624,4556,2024-03-09,"diagnostics"
267703,4556,2024-06-05,"pharmacy"
512636,4556,2024-02-10,"pharmacy"
153093,4556,2024-01-31,"diagnostics"
404580,4557,2024-02-15,"browse"
951853,4557,2024-01-19,"consult"
123614,4557,2024-01-18,"diagnostics"
970608,4557,2024-06-08,"diagnostics"
894175,4557,2024-02-28,"consult"
213984,4557,2024-01-12,"consult"
816791,4557,2024-01-04,"diagnostics"
964831,4557,2024-01-24,"diagnostics"
504152,4557,2024-06-25,"pharmacy"
137492,4557,2024-05-29,"pharmacy"
165996,4557,2024-02-06,"pharmacy"
142622,4557,2024-02-02,"consult"
847947,4557,2024-06-03,"pharmacy"
920318,4558,2024-04-26,"pharmacy"
969600,4558,2024-03-04,"pharmacy"
543852,4558,2024-04-23,"consult"
381767,4558,2024-03-12,"browse"
835036,4558,2024-01-26,"pharmacy"
55984,4558,2024-06-20,"diagnostics"
991280,4558,2024-06-28,"diagnostics"
840351,4558,2024-04-15,"diagnostics"
585840,4558,2024-01-18,"diagnostics"
825301,4558,2024-01-29,"browse"
495797,4558,2024-03-24,"diagnostics"
617130,4558,2024-06-17,"browse"
318250,4558,2024-06-27,"browse"
743036,4558,2024-01-09,"pharmacy"
774688,4559,2024-02-27,"diagnostics"
216285,4559,2024-04-03,"browse"
761758,4559,2024-03-23,"browse"
930665,4559,2024-05-18,"browse"
152036,4559,2024-03-14,"browse"
498303,4559,2024-04-09,"consult"
82364,4559,2024-03-28,"diagnostics"
599580,4559,2024-06-03,"browse"
106403,4559,2024-01-14,"consult"
16932,4559,2024-04-10,"browse"
861232,4559,2024-06-12,"pharmacy"
764665,4559,2024-01-15,"diagnostics"
229892,4559,2024-04-06,"diagnostics"
76780,4559,2024-02-14,"consult"
84984,4560,2024-05-15,"browse"
73965,4560,2024-02-23,"diagnostics"
777787,4561,2024-02-06,"pharmacy"
44305,4561,2024-01-10,"diagnostics"
869955,4561,2024-03-26,"diagnostics"
27114,4561,2024-03-16,"browse"
815303,4562,2024-02-12,"pharmacy"
754968,4562,2024-03-27,"pharmacy"
592529,4562,2024-06-27,"browse"
495917,4562,2024-06-15,"pharmacy"
663407,4562,2024-03-26,"consult"
989878,4563,2024-03-19,"consult"
295024,4563,2024-05-12,"consult"
168625,4563,2024-02-11,"diagnostics"
174753,4563,2024-02-22,"browse"
926740,4563,2024-02-14,"browse"
751163,4563,2024-01-19,"browse"
690001,4564,2024-01-14,"pharmacy"
533094,4564,2024-01-12,"consult"
546507,4564,2024-01-03,"diagnostics"
114015,4565,2024-06-03,"browse"
423377,4565,2024-04-26,"consult"
613886,4565,2024-05-22,"diagnostics"
297711,4565,2024-01-27,"diagnostics"
67741,4565,2024-06-21,"consult"
59981,4565,2024-02-14,"browse"
732359,4565,2024-01-11,"pharmacy"
540338,4565,2024-04-20,"pharmacy"
169161,4566,2024-06-15,"browse"
810629,4566,2024-02-02,"pharmacy"
368443,4566,2024-05-27,"diagnostics"
324722,4566,2024-02-04,"diagnostics"
885824,4566,2024-04-15,"pharmacy"
318669,4566,2024-06-25,"pharmacy"
367021,4566,2024-05-12,"diagnostics"
548942,4566,2024-06-27,"consult"
44197,4566,2024-06-12,"pharmacy"
285206,4567,2024-03-12,"browse"
233262,4568,2024-03-04,"pharmacy"
387502,4568,2024-01-01,"pharmacy"
102723,4568,2024-01-25,"browse"
94575,4568,2024-06-28,"diagnostics"
152454,4568,2024-06-15,"pharmacy"
628818,4568,2024-05-30,"browse"
901769,4569,2024-04-17,"browse"
819875,4569,2024-04-28,"diagnostics"
465991,4569,2024-03-17,"diagnostics"
53644,4569,2024-06-24,"browse"
753217,4569,2024-05-10,"diagnostics"
257038,4569,2024-05-09,"consult"
818320,4570,2024-01-11,"consult"
916293,4570,2024-03-07,"diagnostics"
893535,4570,2024-03-03,"browse"
213742,4570,2024-01-29,"consult"
426974,4570,2024-06-11,"browse"
798036,4570,2024-03-27,"browse"
872414,4570,2024-02-22,"consult"
678516,4570,2024-01-01,"diagnostics"
609512,4570,2024-03-17,"pharmacy"
493139,4570,2024-01-30,"consult"
212851,4570,2024-03-10,"pharmacy"
489555,4571,2024-06-14,"pharmacy"
496114,4571,2024-04-06,"pharmacy"
786263,4571,2024-05-23,"browse"
35427,4572,2024-01-22,"diagnostics"
476205,4572,2024-05-08,"pharmacy"
251803,4572,2024-06-09,"browse"
564622,4572,2024-02-26,"pharmacy"
919235,4572,2024-01-20,"browse"
979977,4572,2024-01-07,"diagnostics"
870712,4572,2024-05-13,"diagnostics"
171678,4572,2024-03-04,"browse"
972890,4572,2024-01-13,"diagnostics"
544116,4572,2024-03-13,"browse"
164873,4572,2024-05-31,"diagnostics"
829873,4573,2024-03-15,"browse"
932480,4573,2024-01-05,"diagnostics"
341233,4574,2024-04-10,"browse"
663781,4574,2024-01-01,"browse"
975504,4574,2024-01-18,"browse"
28208,4574,2024-01-13,"consult"
565141,4574,2024-06-02,"browse"
652374,4574,2024-05-12,"consult"
209996,4574,2024-03-02,"consult"
321753,4575,2024-03-18,"pharmacy"
130817,4575,2024-04-04,"pharmacy"
662322,4575,2024-01-02,"consult"
324077,4575,2024-03-04,"browse"
520740,4576,2024-03-06,"browse"
476251,4576,2024-01-23,"diagnostics"
882342,4576,2024-04-25,"pharmacy"
874299,4576,2024-02-25,"browse"
418688,4577,2024-04-07,"browse"
112168,4577,2024-04-08,"consult"
979102,4577,2024-06-09,"consult"
349572,4577,2024-06-19,"diagnostics"
934943,4578,2024-04-20,"consult"
422954,4578,2024-01-06,"browse"
341200,4578,2024-04-23,"diagnostics"
999080,4578,2024-01-27,"consult"
402507,4578,2024-01-13,"diagnostics"
442914,4578,2024-01-25,"pharmacy"
951075,4578,2024-05-28,"browse"
788790,4578,2024-02-05,"browse"
93338,4578,2024-05-19,"pharmacy"
977433,4578,2024-06-21,"pharmacy"
668632,4578,2024-01-08,"diagnostics"
890768,4579,2024-06-14,"diagnostics"
748748,4579,2024-06-17,"diagnostics"
330322,4579,2024-03-23,"consult"
69705,4579,2024-01-28,"consult"
347288,4579,2024-03-19,"diagnostics"
241487,4579,2024-02-06,"diagnostics"
322308,4579,2024-03-28,"pharmacy"
296807,4579,2024-04-22,"consult"
572386,4579,2024-02-26,"consult"
788094,4579,2024-04-27,"pharmacy"
574943,4579,2024-02-29,"browse"
468511,4579,2024-05-23,"consult"
505829,4579,2024-04-18,"browse"
174201,4580,2024-03-09,"consult"
657734,4580,2024-06-10,"pharmacy"
164809,4580,2024-04-29,"pharmacy"
471316,4580,2024-05-26,"browse"
343159,4580,2024-06-18,"diagnostics"
151340,4580,2024-03-29,"consult"
389802,4580,2024-03-23,"pharmacy"
214209,4581,2024-04-17,"consult"
599683,4581,2024-05-08,"browse"
601198,4581,2024-05-07,"browse"
542001,4581,2024-03-27,"diagnostics"
843792,4581,2024-03-26,"diagnostics"
539143,4581,2024-02-25,"browse"
44214,4581,2024-01-07,"consult"
893426,4582,2024-01-24,"pharmacy"
22624,4582,2024-04-05,"consult"
367168,4582,2024-02-16,"browse"
807084,4582,2024-06-05,"diagnostics"
309048,4582,2024-05-14,"diagnostics"
868972,4582,2024-06-08,"pharmacy"
816444,4582,2024-03-16,"diagnostics"
86463,4582,2024-01-10,"pharmacy"
697412,4582,2024-03-27,"consult"
829693,4583,2024-02-06,"pharmacy"
60929,4584,2024-02-11,"browse"
853853,4585,2024-06-11,"pharmacy"
355870,4585,2024-01-06,"consult"
822985,4585,2024-05-09,"browse"
738696,4585,2024-03-21,"browse"
865729,4585,2024-03-20,"diagnostics"
446010,4585,2024-04-30,"browse"
300274,4585,2024-05-20,"pharmacy"
644504,4585,2024-03-30,"browse"
133365,4585,2024-05-22,"pharmacy"
136533,4585,2024-02-11,"browse"
307582,4586,2024-01-23,"diagnostics"
736823,4587,2024-06-10,"pharmacy"
354880,4587,2024-04-14,"browse"
224472,4587,2024-04-21,"pharmacy"
551673,4587,2024-03-27,"consult"
114977,4587,2024-05-23,"consult"
604081,4587,2024-04-21,"consult"
880553,4588,2024-01-12,"consult"
504391,4589,2024-05-07,"browse"
36947,4589,2024-01-28,"pharmacy"
269770,4589,2024-02-19,"consult"
64137,4589,2024-04-04,"diagnostics"
810670,4589,2024-05-15,"diagnostics"
860516,4589,2024-06-13,"consult"
31368,4589,2024-06-22,"diagnostics"
828912,4590,2024-01-13,"browse"
611739,4590,2024-02-21,"consult"
135063,4590,2024-01-10,"pharmacy"
860686,4591,2024-04-15,"browse"
402084,4591,2024-05-20,"diagnostics"
666679,4591,2024-01-30,"browse"
613439,4591,2024-03-07,"browse"
228597,4591,2024-04-08,"pharmacy"
138095,4592,2024-05-19,"consult"
968946,4592,2024-02-10,"browse"
829490,4592,2024-04-06,"browse"
374300,4592,2024-03-31,"diagnostics"
161842,4592,2024-02-28,"browse"
742271,4592,2024-06-07,"consult"
988268,4592,2024-01-30,"pharmacy"
181766,4592,2024-05-18,"diagnostics"
935811,4592,2024-01-20,"consult"
242337,4592,2024-05-21,"consult"
369084,4592,2024-06-25,"consult"
840983,4593,2024-01-09,"diagnostics"
989495,4593,2024-03-17,"consult"
544735,4593,2024-05-07,"diagnostics"
156158,4593,2024-05-07,"consult"
910377,4593,2024-01-01,"browse"
870983,4594,2024-01-15,"consult"
305557,4594,2024-05-27,"browse"
123385,4594,2024-02-14,"consult"
396879,4594,2024-06-16,"pharmacy"
159322,4594,2024-03-03,"consult"
675723,4594,2024-06-28,"diagnostics"
725207,4594,2024-02-24,"consult"
600928,4594,2024-06-14,"browse"
757546,4594,2024-05-15,"pharmacy"
856753,4594,2024-04-27,"pharmacy"
151432,4594,2024-05-20,"pharmacy"
93279,4594,2024-03-18,"diagnostics"
682428,4595,2024-01-31,"diagnostics"
815664,4595,2024-06-19,"consult"
244339,4595,2024-04-10,"diagnostics"
876020,4595,2024-05-13,"consult"
372529,4595,2024-02-14,"pharmacy"
535163,4595,2024-05-24,"pharmacy"
880982,4595,2024-06-05,"browse"
73158,4595,2024-04-08,"browse"
596838,4595,2024-04-25,"browse"
227804,4596,2024-06-05,"diagnostics"
237950,4596,2024-06-10,"consult"
493957,4596,2024-02-02,"diagnostics"
902074,4596,2024-02-02,"diagnostics"
337768,4596,2024-05-25,"pharmacy"
649108,4596,2024-06-15,"pharmacy"
165022,4596,2024-03-21,"diagnostics"
333140,4596,2024-03-11,"consult"
543061,4596,2024-01-22,"diagnostics"
958555,4596,2024-02-15,"consult"
108716,4597,2024-03-16,"consult"
819663,4597,2024-01-13,"diagnostics"
177091,4597,2024-02-06,"pharmacy"
994265,4597,2024-05-21,"consult"
972538,4597,2024-04-12,"diagnostics"
677133,4597,2024-06-09,"pharmacy"
445409,4597,2024-03-29,"diagnostics"
845306,4597,2024-06-21,"consult"
56025,4597,2024-06-28,"diagnostics"
19285,4597,2024-05-06,"browse"
979965,4597,2024-06-23,"pharmacy"
348806,4597,2024-05-20,"browse"
797339,4597,2024-06-21,"browse"
855515,4597,2024-06-11,"consult"
20990,4598,2024-04-06,"consult"
201864,4598,2024-04-23,"diagnostics"
220275,4598,2024-05-09,"pharmacy"
876821,4598,2024-01-24,"pharmacy"
913205,4598,2024-05-24,"pharmacy"
866489,4598,2024-05-28,"consult"
971838,4598,2024-04-17,"diagnostics"
724391,4599,2024-03-15,"pharmacy"
69860,4599,2024-04-01,"pharmacy"
236738,4599,2024-06-22,"browse"
779079,4599,2024-06-27,"diagnostics"
456823,4599,2024-04-15,"browse"
75641,4599,2024-06-07,"consult"
606493,4599,2024-02-09,"pharmacy"
238196,4599,2024-05-02,"pharmacy"
225835,4599,2024-06-10,"diagnostics"
199299,4599,2024-06-03,"pharmacy"
543882,4599,2024-04-27,"diagnostics"
185961,4599,2024-02-01,"diagnostics"
639540,4600,2024-05-11,"diagnostics"
238918,4600,2024-02-02,"pharmacy"
994124,4601,2024-05-02,"diagnostics"
15926,4601,2024-01-09,"pharmacy"
613693,4601,2024-04-24,"browse"
718584,4601,2024-03-30,"browse"
384815,4601,2024-04-01,"diagnostics"
969586,4601,2024-02-24,"browse"
870726,4601,2024-06-28,"consult"
692577,4601,2024-01-08,"browse"
375488,4601,2024-04-23,"browse"
831743,4601,2024-02-14,"diagnostics"
818477,4601,2024-01-17,"pharmacy"
124129,4601,2024-05-07,"diagnostics"
247106,4601,2024-03-16,"pharmacy"
376994,4602,2024-02-21,"pharmacy"
849753,4602,2024-04-10,"browse"
66394,4602,2024-06-04,"pharmacy"
428498,4602,2024-05-31,"diagnostics"
175207,4603,2024-02-07,"consult"
861153,4603,2024-01-15,"browse"
156470,4603,2024-05-11,"pharmacy"
928494,4603,2024-02-08,"consult"
554878,4603,2024-05-07,"diagnostics"
963503,4604,2024-04-01,"consult"
646308,4604,2024-02-07,"browse"
418877,4604,2024-03-01,"pharmacy"
964725,4604,2024-01-08,"pharmacy"
509033,4604,2024-02-05,"consult"
895543,4604,2024-02-14,"pharmacy"
208830,4604,2024-06-10,"pharmacy"
948571,4604,2024-02-01,"browse"
141000,4604,2024-02-12,"diagnostics"
212364,4604,2024-01-02,"consult"
749453,4605,2024-06-18,"diagnostics"
624732,4605,2024-05-01,"consult"
901513,4605,2024-04-26,"browse"
763828,4605,2024-04-14,"pharmacy"
799188,4606,2024-04-08,"browse"
987600,4606,2024-04-27,"pharmacy"
362603,4606,2024-03-02,"consult"
